name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,,,,,,,
Port Elizabeth,2022/07/30,14,10.16666667,12.72222222,14,10.16666667,12.72222222,8.111111111,74,0.008,100,4.17,rain,0,0,25.7,19.7,253.6,1019.3,49.6,8.9,49.9,4.3,2,10,2022-07-30T07:11:47,2022-07-30T17:36:32,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/07/31,15.55555556,9,12.05555556,15.55555556,6.722222222,11.94444444,6.555555556,69.5,0,0,0,rain,0,0,29.1,21.9,259.7,1025.8,29.1,9.9,142.8,12.4,6,10,2022-07-31T07:11:00,2022-07-31T17:37:14,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,68842099999",,,,,,,
Port Elizabeth,2022/08/01,17,4.055555556,10.22222222,17,2.833333333,9.722222222,5.277777778,73.8,0.015,100,4.17,rain,0,0,15,9.2,278.2,1028.9,0.5,9.4,163.8,14.1,6,10,2022-08-01T07:10:12,2022-08-01T17:37:56,0.13,Rain,Clear conditions throughout the day with early morning rain.,rain,"FAPE,68835099999,BATFR04,68837099999,68841099999,68842099999",,,,,,,
Port Elizabeth,2022/08/02,22,6,12.33333333,22,5.111111111,12.11111111,8.277777778,78.6,0,0,0,,0,0,16.8,6.9,341.9,1020.6,66.6,8.4,133.2,11.6,5,10,2022-08-02T07:09:22,2022-08-02T17:38:38,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,68842099999",,,,,,,
Port Elizabeth,2022/08/03,24,10,15.66666667,24,10,15.66666667,10.44444444,72.5,0,0,0,,0,0,20.8,16.1,255.9,1016.2,46.3,7.7,129.6,11.3,5,10,2022-08-03T07:08:30,2022-08-03T17:39:21,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/04,18,11,14.77777778,18,11,14.77777778,11.72222222,82.7,0,0,0,rain,0,0,18.3,16.1,240.6,1019.1,52.7,8.3,116,10,4,10,2022-08-04T07:07:38,2022-08-04T17:40:03,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/08/05,22,8,13.83333333,22,6.777777778,13.66666667,10.16666667,80.2,0,0,0,,0,0,25.5,18.3,245.2,1019.5,46.7,9.6,162.3,13.8,6,10,2022-08-05T07:06:44,2022-08-05T17:40:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/08/06,19,11,14.5,19,11,14.5,10.66666667,78.7,0.008,100,4.17,rain,0,0,20.8,18.2,232,1021.7,68,9.7,137.5,11.9,6,10,2022-08-06T07:05:49,2022-08-06T17:41:28,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"FAPE,68835099999,68837099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/08/07,17,13.88888889,15.16666667,17,13.88888889,15.16666667,13.44444444,89.5,0,0,0,rain,0,0,36.9,25.3,78.6,1017.1,100,6.7,73.2,6.3,4,30,2022-08-07T07:04:53,2022-08-07T17:42:10,0.34,Overcast,Cloudy skies throughout the day.,cloudy,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/08,19,11,15.72222222,19,11,15.72222222,13.77777778,88.8,2.589,100,12.5,rain,0,0,35.8,23,172,1021.1,61.1,7.5,137.3,11.9,6,30,2022-08-08T07:03:55,2022-08-08T17:42:53,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"FAPE,68835099999,68837099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/08/09,20.16666667,11,15.11111111,20.16666667,11,15.11111111,12.61111111,85.6,0,0,0,,0,0,21,14.2,32.9,1017.3,31.1,7.9,169.2,14.6,6,10,2022-08-09T07:02:56,2022-08-09T17:43:35,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/10,19,13,15.44444444,19,13,15.44444444,11.72222222,79.6,0,0,0,rain,0,0,28.6,20.2,243.2,1017.2,54.7,8.3,164.1,14.2,6,10,2022-08-10T07:01:57,2022-08-10T17:44:18,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,BATFR04,68837099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/08/11,19,8,13.38888889,19,6.777777778,13.27777778,10.83333333,85.7,0,0,0,rain,0,0,12.3,6.9,358.7,1016.3,77.2,8.4,115.1,9.9,5,10,2022-08-11T07:00:56,2022-08-11T17:45:00,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/08/12,16,11,14.27777778,16,11,14.27777778,11.22222222,82.6,0,0,0,rain,0,0,35.4,27.7,244,1013.3,63.6,8.1,81.4,7,4,10,2022-08-12T06:59:54,2022-08-12T17:45:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/13,13.66666667,8,11.05555556,13.66666667,7.333333333,10.94444444,8.611111111,85.2,0.116,100,12.5,rain,0,0,20.4,14.3,306.6,1014.5,64.5,8.8,20.3,1.6,1,10,2022-08-13T06:58:51,2022-08-13T17:46:25,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"FAPE,68835099999,68837099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/08/14,16.05555556,7,10.83333333,16.05555556,5.222222222,10.05555556,6.944444444,77.9,0.312,100,8.33,rain,0,0,46.3,31.1,264.2,1013.4,45.8,8.4,169.7,14.8,6,10,2022-08-14T06:57:46,2022-08-14T17:47:07,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/08/15,16.16666667,8.888888889,12.05555556,16.16666667,5.777777778,11.44444444,7.777777778,76.1,0.158,100,4.17,rain,0,0,34.4,17.2,259.7,1022.1,60.3,9,118.4,10.4,6,10,2022-08-15T06:56:41,2022-08-15T17:47:49,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/16,24.05555556,6,13.55555556,24.05555556,5.388888889,13.22222222,5.777777778,64.4,0,0,0,,0,0,19.7,10.3,281.1,1012.7,92.4,9.2,141.4,12.3,6,10,2022-08-16T06:55:35,2022-08-16T17:48:32,0.64,Overcast,Cloudy skies throughout the day.,cloudy,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/17,21.05555556,8.944444444,15.27777778,21.05555556,7.277777778,15.16666667,7.888888889,64.7,0,0,0,,0,0,30.4,26.1,241,1008.4,23.3,10.8,188.6,16.2,7,10,2022-08-17T06:54:28,2022-08-17T17:49:14,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/18,20,11,14.38888889,20,11,14.38888889,9.666666667,74.8,0.504,100,8.33,rain,0,0,33.3,26.4,251.4,1013.9,50.9,9.8,78.8,6.9,4,10,2022-08-18T06:53:20,2022-08-18T17:49:56,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/19,16.22222222,11.33333333,14,16.22222222,11.33333333,14,10.44444444,79.8,0.008,100,4.17,rain,0,0,41.5,28.6,247.2,1018.9,59.5,9.3,127.8,11.1,6,10,2022-08-19T06:52:11,2022-08-19T17:50:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"FAPE,68835099999,68837099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/08/20,15,10,11.77777778,15,10,11.77777778,8.444444444,80.4,0.844,100,25,rain,0,0,53,36.9,249.4,1021.6,79.5,7,165.2,14.2,7,10,2022-08-20T06:51:01,2022-08-20T17:51:20,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/21,17,8,12.11111111,17,6.055555556,11.66666667,6.444444444,69.6,0,0,0,rain,0,0,24.2,12.8,262.8,1026.5,13.7,9,196.6,17,7,10,2022-08-21T06:49:50,2022-08-21T17:52:02,0.81,Clear,Clear conditions throughout the day.,clear-day,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/22,18.05555556,7,12.33333333,18.05555556,5.611111111,11.94444444,8.666666667,80.1,0,0,0,rain,0,0,17.1,15,256.1,1025.2,33.1,8,166.7,14.2,7,10,2022-08-22T06:48:39,2022-08-22T17:52:43,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/23,21.72222222,7,13.72222222,21.72222222,7,13.61111111,11.11111111,85.8,0,0,0,,0,0,23,13.9,33.9,1020.8,46.4,7.6,189,16.6,7,10,2022-08-23T06:47:26,2022-08-23T17:53:25,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,BATFR04,68837099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/08/24,34,10,20.05555556,31.77777778,10,19.61111111,9.055555556,57.6,0,0,0,,0,0,32.7,15,337.2,1012,26.3,8.5,195.2,16.8,7,10,2022-08-24T06:46:13,2022-08-24T17:54:06,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/25,21,13.88888889,16.33333333,21,13.88888889,16.33333333,12.16666667,77.4,0,0,0,,0,0,46.1,33.3,241.2,1011.6,37,7.8,189.1,16.3,7,10,2022-08-25T06:44:59,2022-08-25T17:54:48,0.94,Partially cloudy,Clearing in the afternoon.,wind,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/08/26,18,10.94444444,14.66666667,18,10.94444444,14.66666667,9.222222222,70.9,0,0,0,rain,0,0,20.1,11.4,233.4,1017.6,42,9.2,185,15.8,7,10,2022-08-26T06:43:44,2022-08-26T17:55:29,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/08/27,20,12,15.38888889,20,12,15.38888889,8.5,65.4,0,0,0,rain,0,0,25.9,25.3,246,1017.5,40.7,8.7,209.3,18.2,7,10,2022-08-27T06:42:29,2022-08-27T17:56:11,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/28,19,7,13.55555556,19,5.611111111,13.27777778,9,75.1,0,0,0,rain,0,0,19.2,13.9,246.6,1017.3,16.9,8.1,209.3,18.2,7,10,2022-08-28T06:41:13,2022-08-28T17:56:52,0.04,Clear,Clear conditions throughout the day.,clear-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/29,18.05555556,11.72222222,13.44444444,18.05555556,11.72222222,13.44444444,7.722222222,69.5,0.5,100,12.5,rain,0,0,43.8,32.2,237.1,1024.5,57.8,8.8,56.4,4.9,5,10,2022-08-29T06:39:56,2022-08-29T17:57:33,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/30,17,7.444444444,12.55555556,17,6.722222222,12.44444444,5.5,63.2,0.115,100,4.17,rain,0,0,20.4,16.1,193.4,1035.6,44.7,8.7,123.7,10.7,6,10,2022-08-30T06:38:39,2022-08-30T17:58:14,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/08/31,17,6,12.55555556,17,5.611111111,12.27777778,7.166666667,71.3,0,0,0,,0,0,30.2,20.5,65.9,1030.6,20.7,8.1,218.8,18.9,8,10,2022-08-31T06:37:21,2022-08-31T17:58:55,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,BATFR04,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/01,26,10,16.5,26,10,16.5,10.66666667,69.5,0,0,0,,0,0,32.2,17.2,37.5,1015.1,56.4,8.3,186.8,16,7,10,2022-09-01T06:36:02,2022-09-01T17:59:36,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/09/02,17.88888889,13.55555556,16,17.88888889,13.55555556,16,11.66666667,76,0,0,0,rain,0,0,35.8,24.2,236.7,1013.3,78.8,7,152.5,13.2,7,10,2022-09-02T06:34:43,2022-09-02T18:00:17,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,BATFR04,68939099999,68841099999,68842099999",,,,,,,
Port Elizabeth,2022/09/03,21,8,15.16666667,21,7.388888889,15.05555556,10.05555556,73.9,0,0,0,rain,0,0,19.5,12.8,59.3,1017.9,15.3,9,223.3,19,8,10,2022-09-03T06:33:24,2022-09-03T18:00:58,0.25,Clear,Clear conditions throughout the day.,clear-day,"FAPE,68835099999,BATFR04,68939099999,68841099999,68842099999",,,,,,,
Port Elizabeth,2022/09/04,26,8,16.22222222,26,8,16.22222222,11.44444444,76.2,0,0,0,,0,0,21.9,11.4,138.4,1010,8.5,8.7,230.6,19.9,8,10,2022-09-04T06:32:04,2022-09-04T18:01:39,0.29,Clear,Clear conditions throughout the day.,clear-day,"FAPE,68835099999,BATFR04,68939099999,68841099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/09/05,18,12,15.27777778,18,12,15.27777778,8.611111111,66.1,0,0,0,rain,0,0,44.3,30.5,247.1,1017.2,30.4,9,220.2,19.2,8,10,2022-09-05T06:30:43,2022-09-05T18:02:20,0.32,Partially cloudy,Partly cloudy throughout the day.,wind,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/09/06,19.05555556,10.72222222,14.66666667,19.05555556,10.72222222,14.66666667,7.777777778,64.5,0,0,0,,0,0,38.5,23,255.7,1027,29.6,8.7,197.8,17.1,8,10,2022-09-06T06:29:23,2022-09-06T18:03:00,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,BATFR04,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/07,19.44444444,8,14.11111111,19.44444444,6.777777778,13.94444444,11.11111111,82.8,0,0,0,,0,0,19.9,24.6,72.6,1021.9,24.7,7.7,229.1,19.8,8,10,2022-09-07T06:28:01,2022-09-07T18:03:41,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,BATFR04,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/08,20.44444444,11.16666667,15.55555556,20.44444444,11.16666667,15.55555556,13.44444444,87.7,0,0,0,rain,0,0,16.3,13.9,229.3,1017.7,31.8,7.5,231.3,20,8,10,2022-09-08T06:26:40,2022-09-08T18:04:22,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/09,21,14,17.11111111,21,14,17.11111111,14.88888889,87.2,0,0,0,rain,0,0,16.1,10.3,181.8,1018.9,62.8,7.3,188.4,16.4,8,10,2022-09-09T06:25:18,2022-09-09T18:05:03,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68842099999",,,,,,,
Port Elizabeth,2022/09/10,20.27777778,11,15.72222222,20.27777778,11,15.72222222,14.05555556,89.7,0,0,0,,0,0,20.4,14.5,220.3,1015.7,78.3,6.7,211,18.4,7,10,2022-09-10T06:23:55,2022-09-10T18:05:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68939099999,68841099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/09/11,20,12.88888889,15.77777778,20,12.88888889,15.77777778,11.33333333,76,0.016,100,4.17,rain,0,0,33.3,30,249.4,1018.6,46.9,7.9,192.5,16.6,7,10,2022-09-11T06:22:33,2022-09-11T18:06:24,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"FAPE,68842099999",,,,,,,
Port Elizabeth,2022/09/12,17.05555556,11,13.72222222,17.05555556,11,13.72222222,8.888888889,74,0.12,100,8.33,rain,0,0,32.9,23,242.2,1026.4,42.5,9.4,217.8,18.9,7,10,2022-09-12T06:21:10,2022-09-12T18:07:05,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"FAPE,68835099999,68837099999,68939099999,68841099999,68842099999",,,,,,,
Port Elizabeth,2022/09/13,20,9.666666667,14.5,20,8.333333333,14.44444444,9.055555556,71.3,0,0,0,,0,0,23.5,16.1,257.5,1027.3,7.9,9.8,238.2,20.6,8,10,2022-09-13T06:19:47,2022-09-13T18:07:46,0.6,Clear,Clear conditions throughout the day.,clear-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/14,21.27777778,8,15.44444444,21.27777778,7.388888889,15.38888889,11.77777778,80.4,0,0,0,,0,0,18,12.7,39,1018.4,2.2,7.8,247.1,21.3,8,10,2022-09-14T06:18:23,2022-09-14T18:08:27,0.63,Clear,Clear conditions throughout the day.,clear-day,"FAPE,68835099999,68837099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/09/15,23.55555556,11.38888889,17.44444444,23.55555556,11.38888889,17.44444444,12.44444444,74.6,0,0,0,,0,0,25.3,17.2,235,1015.8,50.3,8.9,243.3,20.9,8,10,2022-09-15T06:17:00,2022-09-15T18:09:08,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/16,20.94444444,12,16.5,20.94444444,12,16.5,14.38888889,88.2,0,0,0,,0,0,34.9,24.2,245.5,1012.8,69.8,5.5,247.8,21.4,8,10,2022-09-16T06:15:36,2022-09-16T18:09:49,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/17,21,15,16.77777778,21,15,16.77777778,12.94444444,78.4,0,0,0,rain,0,0,25.3,17.2,240.3,1014.3,68.9,8.7,224,19.3,8,10,2022-09-17T06:14:12,2022-09-17T18:10:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/18,16,12,14.38888889,16,12,14.38888889,12.61111111,89.1,0.078,100,8.33,rain,0,0,22.1,16.1,244.3,1013.9,65.2,8.3,49.8,4.2,4,10,2022-09-18T06:12:49,2022-09-18T18:11:11,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/19,15,11.88888889,13.77777778,15,11.88888889,13.77777778,10.94444444,83.7,1.384,100,16.67,rain,0,0,27.4,23,235.2,1018.4,78.8,8.7,127.3,11.2,6,10,2022-09-19T06:11:25,2022-09-19T18:11:52,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/20,19,11,14.66666667,19,11,14.66666667,9.611111111,72.8,0,0,0,rain,0,0,18.6,13.9,218.7,1026.7,25.3,9.4,255.3,22.1,9,10,2022-09-20T06:10:01,2022-09-20T18:12:34,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/21,20.05555556,9,15.11111111,20.05555556,7.944444444,15.05555556,11.61111111,80.7,0,0,0,,0,0,24.6,19.7,61,1019.9,14.7,8.5,262.1,22.5,9,10,2022-09-21T06:08:37,2022-09-21T18:13:15,0.85,Clear,Clear conditions throughout the day.,clear-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/22,30.94444444,8,17.38888889,28.94444444,8,17.22222222,11,73,0,0,0,,0,0,27.3,23,253.7,1011.1,31,8.5,264,22.9,9,10,2022-09-22T06:07:13,2022-09-22T18:13:57,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/23,18.22222222,14,15.83333333,18.22222222,14,15.83333333,10.72222222,72.2,0,0,0,rain,0,0,26.6,25.3,237.2,1019.1,61.1,9,229.7,20,7,10,2022-09-23T06:05:49,2022-09-23T18:14:39,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/24,21,15,17.5,21,15,17.5,14.66666667,83.9,0.015,100,4.17,rain,0,0,24.6,15.7,81.8,1015.7,79.4,7.9,203.3,17.5,8,10,2022-09-24T06:04:25,2022-09-24T18:15:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/25,18,16,17.16666667,18,16,17.16666667,15.05555556,87.8,0,0,0,rain,0,0,42.5,31.1,241,1008.3,76.4,5.9,133.5,11.6,6,10,2022-09-25T06:03:01,2022-09-25T18:16:03,0,Partially cloudy,Partly cloudy throughout the day.,wind,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/26,20.72222222,15,17.33333333,20.72222222,15,17.33333333,14.5,83.6,0,0,0,rain,0,0,31.8,18.3,156.3,1014.7,82.8,8.3,164,14.2,7,10,2022-09-26T06:01:37,2022-09-26T18:16:45,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/27,18,16,16.83333333,18,16,16.83333333,15.38888889,91.2,0.024,100,8.33,rain,0,0,36.9,21.3,80.4,1021.8,99.8,6.2,21.9,2,1,10,2022-09-27T06:00:14,2022-09-27T18:17:28,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/09/28,21,15.22222222,17.88888889,21,15.22222222,17.88888889,16.16666667,90.1,0.008,100,4.17,rain,0,0,33.6,24.8,225.2,1017.9,79.7,5.9,205.6,17.8,8,10,2022-09-28T05:58:50,2022-09-28T18:18:11,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/09/29,20,13,17,20,13,17,13.94444444,82.6,0.001,100,4.17,rain,0,0,22.1,12.8,71.8,1017.4,68.6,8.7,215.7,18.6,7,10,2022-09-29T05:57:27,2022-09-29T18:18:54,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"FAPE,68835099999,68837099999,68939099999,68841099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/09/30,21,16.72222222,18.27777778,21,16.72222222,18.27777778,16.66666667,90.6,0.043,100,8.33,rain,0,0,25.1,19.6,192.4,1013.9,87.9,5.5,116.4,9.9,5,10,2022-09-30T05:56:04,2022-09-30T18:19:37,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"FAPE,68835099999,68837099999,68939099999,68841099999,68842099999",,,,,,,
Port Elizabeth,2022/10/01,21,12.16666667,16.94444444,21,12.16666667,16.94444444,12.55555556,76.6,0,0,0,rain,0,0,33.6,20.4,239.2,1020.4,38.2,9.4,257,22.1,8,10,2022-10-01T05:54:42,2022-10-01T18:20:20,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,remote,68842099999",,,,,,,
Port Elizabeth,2022/10/02,21.11111111,10.11111111,16.61111111,21.11111111,10.11111111,16.61111111,14,85,0,0,0,,0,0,22.1,17.2,65.5,1015.8,31.6,7.7,282.3,24.4,9,10,2022-10-02T05:53:19,2022-10-02T18:21:04,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"FAPE,68835099999,68837099999,68939099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/10/03,21,15.72222222,17.66666667,21,15.72222222,17.66666667,12.83333333,74.2,0,0,0,rain,0,0,38,27.7,238.6,1014,37.6,8.3,257.8,22.2,9,10,2022-10-03T05:51:57,2022-10-03T18:21:48,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
Port Elizabeth,2022/10/04,20.88888889,11,16.55555556,20.88888889,11,16.55555556,10,67.4,0,0,0,rain,0,0,24.6,17.2,233.6,1018.5,37.6,8.7,292.5,25.4,9,10,2022-10-04T05:50:36,2022-10-04T18:22:32,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FAPE,68835099999,68837099999,68841099999,68839099999,68842099999",,,,,,,
